AreaZone,IntersectionType,CollisionType,Municipality,Latitude,Longitude,RoadCategory,RoadNumber,TrafficRegime,NrOfTrafficLanes,UpstreamTerminalNumber,DistanceToPR,AccidentSituation,StruckWithFixedObject,StruckWithMovingObject,InitialShockPoint
2,1,6,77,4,0,3,32,2,2,8,530,1,0,1,1
1,1,4,300,,,2,11,2,4,33,0,1,0,2,4
2,1,3,213,4791600,25600,9,0,0,0,0,0,1,0,2,2
2,2,6,114,,,4,0,2,0,,,1,0,1,1
2,3,3,39,,,4,0,2,2,,,1,0,2,7
2,1,6,33,,,4,0,2,2,,,1,0,2,9
2,3,3,555,,,4,0,2,2,,,1,0,2,8
2,1,2,73,,,2,0,1,3,,,1,0,2,4
2,1,1,7,0,0,4,0,0,2,1,0,1,0,2,3
1,6,3,344,4373356,423533,3,139,2,2,4,267,3,0,2,8
1,1,7,439,4367550,-10560,3,935,2,2,11,100,3,13,0,1
2,6,2,13,4484600,-49500,3,936,1,2,5,300,1,0,2,6
2,3,6,113,,,4,0,2,2,,,1,0,1,2
1,1,6,243,4406253,408889,3,6110,2,2,35,590,3,2,0,1
2,1,1,328,0,0,3,919,2,2,0,0,1,0,2,3
2,1,4,112,,,4,0,2,2,,,1,0,2,4
2,6,3,83,,,4,0,2,2,,,1,0,2,7
2,1,2,73,,,3,0,2,3,,,1,0,2,4
2,1,7,195,0,0,3,72,2,0,0,0,1,0,1,0
2,2,6,463,,,4,0,2,2,,,1,0,2,2
2,1,3,194,,,4,0,4,2,,,1,0,9,8
2,1,6,328,4724460,-9418,4,0,2,1,0,0,1,0,1,2
2,3,3,22,,,3,0,1,1,,,0,0,2,6
2,2,3,55,,,4,0,2,0,,,1,0,0,0
1,1,6,581,,,1,25,3,2,25,400,1,3,0,1
1,1,1,246,4876167,672732,3,999,2,2,,,1,0,2,3
2,2,3,111,,,4,0,1,1,,,1,0,2,7
2,1,6,266,4575988,487588,4,0,2,2,,,1,0,1,2
1,1,7,13,,,4,0,2,2,4,0,1,0,1,1
2,1,4,218,4541587,440115,4,0,2,2,,,1,0,2,4
1,1,3,45,4455500,490700,3,540,2,1,14,900,1,0,2,2
2,1,6,55,,,4,,2,3,,,1,0,2,1
2,1,2,121,,,9,0,2,2,,,1,0,2,1
2,1,3,384,,,4,0,2,2,,,1,0,2,7
2,5,6,118,,,4,0,1,1,,,1,0,1,1
2,2,3,15,,,4,0,2,2,,,1,0,2,1
2,3,6,114,,,4,0,3,3,,,1,0,2,5
1,1,2,416,0,0,2,1,3,0,79,500,1,0,2,6
2,3,2,73,,,3,0,3,5,,,1,0,2,8
2,2,6,120,,,4,0,2,8,,,1,12,0,1
2,1,2,88,,,4,0,3,4,,,1,0,2,4
2,1,6,362,4950900,435800,4,0,2,0,0,0,1,0,2,3
1,1,7,266,4790800,735800,3,201,2,0,22,400,5,0,0,0
2,1,4,302,,,4,0,2,1,1,0,1,1,9,3
2,1,7,10,,,4,0,2,2,,,1,0,1,4
2,1,6,44,,,4,0,2,2,,,1,1,0,3
1,1,6,250,,,3,0,2,2,21,0,3,8,0,3
1,1,7,32,0,0,3,18,2,2,4,980,3,0,0,0
1,1,6,272,4320200,19500,1,1,3,0,152,650,3,4,0,3
2,1,3,43,,,4,0,1,0,,,1,0,2,3
2,1,7,5,,,4,,2,2,2009,18,1,0,0,0
2,1,2,117,0,0,4,0,1,1,,,1,0,2,1
2,4,6,111,,,4,0,1,0,,,1,0,1,3
1,1,7,223,0,0,1,83,3,4,70,480,3,13,0,2
2,1,6,45,,,4,0,2,0,,,1,0,1,1
2,3,3,51,,,4,0,2,2,,,1,0,2,2
2,1,3,71,4877500,252226,4,0,2,2,0,0,1,0,2,8
2,1,2,17,,,4,0,2,2,1,0,1,0,2,4
2,2,7,111,,,4,0,2,2,,,1,0,0,0
2,1,3,119,,,4,0,1,4,26,300,1,0,2,8
2,1,7,10,,,4,,1,1,2009,8,1,0,0,1
2,1,3,303,0,0,4,,0,0,,,1,0,2,7
2,1,2,55,,,4,,1,0,,,1,8,0,2
2,1,3,350,,,4,0,2,2,,,1,0,2,8
2,1,3,68,,,2,,2,2,,,1,0,2,3
1,1,2,136,4267625,284340,4,,3,2,,,1,0,2,5
2,1,3,482,,,4,0,2,2,,,1,0,2,3
2,1,6,50,,,9,0,3,4,,,1,1,0,1
2,1,6,291,4568677,25219,4,0,2,2,0,,4,6,0,1
1,1,2,39,,,2,230,1,1,34,200,1,0,2,4
2,2,3,88,,,4,0,1,1,,,1,0,2,7
2,6,3,121,,,9,0,1,1,,,1,0,2,1
2,1,2,464,0,0,2,21,2,0,99,100,1,15,2,4
2,1,6,290,,,3,0,2,2,,,1,0,1,2
2,1,1,43,0,0,3,1084,3,2,0,0,0,0,2,2
1,1,6,2,,,3,908,2,2,,,1,0,6,1
2,1,7,362,4495100,81000,3,32,1,1,0,0,1,0,0,0
2,1,6,234,4752400,-313300,3,768,2,2,0,0,1,0,1,1
1,1,6,176,0,0,1,38,3,2,4,80,3,7,0,1
2,3,6,76,4878540,237074,4,0,2,1,0,0,1,0,1,1
2,2,3,85,4843740,148465,4,,2,1,,,1,0,2,7
1,1,6,118,0,0,2,1,3,2,50,500,1,0,1,2
1,1,6,264,,,4,0,2,2,1,0,1,4,0,1
1,1,3,140,,,1,13,1,3,32,50,1,6,2,3
1,1,7,300,,,2,0,0,2,112,0,1,0,0,0
2,3,6,81,4877490,237378,4,,2,2,,,1,0,1,3
1,1,2,280,0,0,4,0,2,2,0,0,1,2,2,8
1,1,6,369,0,0,1,2,3,3,173,500,1,0,2,1
1,9,3,316,4575500,516700,3,517,2,0,6,600,1,0,2,8
2,3,6,66,4808258,734701,4,0,2,2,,,1,0,1,1
2,1,4,229,4,0,4,0,3,4,2,0,1,0,2,4
2,1,6,66,,,3,725,2,2,22,2463,1,0,1,2
1,1,2,52,4884180,249269,1,86,3,3,20,100,1,0,2,4
1,1,1,122,0,0,3,67,2,2,15,600,1,0,2,1
2,1,6,279,,,4,0,1,1,,,1,0,1,4
1,1,3,118,,,2,0,2,2,,,1,0,2,8
2,2,3,184,,,4,0,2,2,,,0,0,2,3
2,1,1,64,,,3,0,3,2,1,0,1,0,2,1
2,1,3,350,0,0,3,140,2,0,0,0,1,0,2,7
2,1,6,51,,,4,0,2,1,,,1,0,0,0
2,1,6,214,,,4,1,1,2,0,0,1,0,1,1
2,1,6,350,4399110,360818,3,999,2,2,93,915,1,0,1,1
2,1,6,66,,,9,0,1,1,0,1,0,1,0,9
1,1,1,240,0,0,3,461,2,2,55,900,1,0,2,1
2,1,4,20,,,4,,2,6,2009,96,1,0,2,4
1,1,6,33,4432200,486600,3,141,2,0,1,100,1,0,1,1
2,1,3,64,,,3,0,2,2,,,1,0,2,7
2,1,3,36,4384600,483300,3,28,2,2,0,0,1,0,2,1
2,1,7,15,4748520,-58407,4,0,2,2,0,0,1,1,0,7
2,1,3,350,,,4,0,2,0,,,1,0,2,7
2,1,7,411,,,3,0,2,2,0,800,1,6,0,1
1,1,7,421,0,0,1,1,3,3,108,600,1,3,0,1
1,5,1,10,,,4,0,1,2,,,1,0,2,2
2,9,3,183,,,4,0,3,4,,,1,0,2,3
1,1,3,490,4940300,471700,3,946,2,2,59,500,1,0,2,7
1,1,6,99,4570700,438600,3,71,2,0,0,0,3,0,0,0
2,2,6,512,,,4,0,2,2,,,1,0,1,1
2,1,1,110,,,4,0,2,0,,,1,0,2,1
1,1,6,24,0,0,4,204,2,2,0,0,3,6,0,8
2,1,1,10,,,3,78,2,2,,,1,0,2,1
2,1,6,55,,,4,,2,6,,,1,0,2,8
1,1,3,69,4937400,112900,2,15,2,2,5,330,1,0,2,2
1,1,7,47,4721800,-174500,9,42,2,2,0,0,3,13,0,8
2,2,2,194,,,4,0,2,2,,,1,0,2,4
2,1,5,88,,,4,0,2,2,,,1,0,2,3
2,7,2,109,,,4,0,2,2,1,0,1,0,2,4
2,1,6,42,,,4,0,1,1,,,1,0,1,1
2,2,3,555,,,4,0,1,1,,,1,9,2,8
2,1,6,214,,,4,1,2,1,0,0,1,0,0,2
1,1,1,465,4905340,-114978,4,0,2,2,0,0,1,0,2,3
2,1,6,132,0,0,9,0,2,2,0,0,1,0,1,1
1,1,1,249,4638500,661700,4,0,2,2,0,0,1,0,0,1
2,1,3,17,,,4,,2,4,2401,9,1,0,2,3
2,2,3,122,,,4,0,2,2,,,1,0,2,3
2,1,5,483,,,2,0,2,2,78,497,1,1,2,8
2,3,3,463,4913564,614893,3,103,2,2,0,847,1,0,2,3
1,1,6,28,4874687,307321,3,112,2,2,9,400,3,8,0,1
1,1,1,59,0,0,3,623,2,2,21,600,1,0,2,1
2,1,6,23,,,3,4,2,1,,,4,8,0,1
1,1,7,15,,,1,51,3,2,8,900,2,3,0,1
2,1,6,106,4876700,794900,4,0,2,2,0,0,1,0,1,2
2,1,3,27,0,0,2,7,2,2,4,0,1,0,2,8
1,1,3,37,0,0,3,81,0,0,5,150,1,0,2,2
2,1,2,266,0,0,4,0,2,2,0,0,1,0,2,6
1,1,3,100,0,0,3,931,2,2,38,900,1,0,2,2
1,1,6,519,4729900,680600,3,437,2,0,104,700,1,3,0,1
2,1,2,279,,,4,0,2,0,1,0,1,0,2,5
2,6,7,194,,,4,0,2,2,,,1,12,0,1
2,1,2,411,,,2,0,3,4,6,0,1,1,2,4
1,1,6,56,,,1,55,1,3,37,0,1,0,0,8
2,4,6,516,,,4,0,2,2,1,0,1,0,2,1
2,3,6,79,,,4,0,2,1,,,1,0,1,1
2,2,2,31,,,4,,2,2,,,0,0,2,4
2,1,2,119,,,4,0,2,2,1,0,1,0,2,4
1,8,6,5,,,6,0,1,2,,,1,0,1,8
2,5,3,119,,,4,0,2,2,,,1,0,2,8
1,1,7,278,4851323,-274250,2,12,3,4,56,801,1,4,0,1
2,1,6,218,4542265,439192,4,0,2,2,,,1,0,1,7
1,1,6,147,4378230,214787,3,631,2,2,40,600,1,8,0,9
2,6,3,147,4903960,-144733,3,971,2,2,1,0,0,0,2,5
2,1,1,10,,,4,0,2,2,0,200,1,0,2,1
2,1,6,126,0,0,3,577,2,2,39,800,1,0,1,1
2,1,6,306,4562566,-100014,4,0,2,2,,,1,0,2,1
1,1,3,55,4,0,1,7,3,3,277,0,1,0,0,8
2,6,2,602,,,2,0,3,4,0,598,1,0,2,4
2,1,6,118,4889380,235954,4,,0,0,,,4,0,1,0
1,1,3,31,0,0,3,104,2,0,79,250,1,1,2,3
1,1,7,422,4827400,173400,3,114,2,1,0,0,0,16,0,0
2,1,3,11,,,4,,2,2,2009,124,1,0,2,3
2,2,6,4,,,4,0,1,1,,,1,0,9,1
1,1,2,64,,,2,118,1,1,0,100,1,0,2,4
2,2,3,63,,,3,0,3,2,,,1,0,2,3
1,1,3,302,,,4,0,2,1,1,0,1,0,9,3
2,2,3,149,,,9,0,2,2,,,1,0,2,3
2,1,6,23,0,0,4,0,2,0,0,0,1,6,0,1
2,1,6,539,,,3,0,2,2,,,1,1,0,7
2,1,3,116,,,4,0,2,1,,,1,0,2,0
1,1,6,158,,,2,0,2,2,64,851,1,0,0,9
2,1,6,3,,,4,,1,1,2009,144,1,1,0,1
2,3,3,50,,,2,34,1,2,,,1,14,2,3
1,1,3,278,4817689,-431686,3,17,2,2,25,0,1,0,2,8
2,2,6,103,,,4,0,2,4,,,1,11,0,8
2,1,2,516,4519648,575221,3,1090,1,3,3,500,1,0,2,4
1,1,7,16,4732200,157100,9,35,2,2,0,0,3,0,0,3
2,2,3,381,,,4,0,1,1,,,1,0,2,1
2,1,2,115,,,4,0,1,3,7,100,1,0,2,7
1,1,7,47,,,1,13,1,3,7,700,1,0,0,8
2,2,6,55,,,4,0,2,4,,,1,0,1,1
1,2,3,194,4747270,-28237,4,1,2,2,0,0,1,0,2,3
2,1,6,116,,,4,0,1,1,,,1,1,0,1
1,3,3,302,,,4,0,2,0,1,0,1,0,9,3
2,3,3,281,,,4,0,2,2,,,1,0,2,3
1,1,4,13,4893870,241625,1,1,3,0,7,500,1,0,2,4
2,1,3,347,4865527,227415,3,20,3,4,9,700,1,0,2,7
2,1,2,482,,,4,0,2,2,,,1,0,2,4
1,1,7,69,4881660,245221,1,4,3,4,4,800,1,4,0,1
2,2,3,316,4,0,3,0,1,1,22,500,1,0,2,3
2,1,6,83,,,2,0,2,2,73,80,1,0,1,1
1,1,3,74,0,0,3,768,3,4,58,0,1,0,2,7
2,3,3,31,,,2,214,3,2,12,341,1,0,2,7
1,1,3,578,4715800,635400,4,0,2,2,0,0,1,0,2,8
1,1,6,63,,,1,630,3,5,4,300,1,0,2,7
2,1,6,71,,,4,0,2,2,,,1,1,0,2
1,1,6,51,,,1,4,1,3,12,900,1,0,1,3
1,1,2,4,0,0,1,8,3,3,174,500,1,0,2,3
2,1,1,100,,,3,0,2,2,,,1,0,2,3
2,1,6,119,,,4,0,1,4,25,800,1,0,9,1
2,1,3,40,,,4,0,2,2,,,0,0,2,2
2,7,3,107,,,4,0,0,2,,,1,0,2,7
2,3,3,55,,,4,1,2,4,,,1,0,2,2
1,1,7,16,,,4,,2,2,,,1,0,0,0
2,1,3,88,,,4,0,3,6,,,1,3,0,2
2,1,6,63,,,4,0,1,1,,,1,0,1,1
2,6,6,738,4965811,331329,4,,,,,,1,0,9,0
1,1,6,477,0,0,3,12,2,0,54,600,1,0,2,1
2,1,2,32,,,4,0,2,1,,,1,0,2,4
2,1,6,181,,,9,0,2,2,,,1,0,1,1
1,1,7,297,4763452,186708,4,0,2,1,,,1,0,6,9
2,1,6,570,,,4,0,2,2,,,1,0,1,1
1,1,1,243,0,0,6,0,0,0,0,0,1,0,9,1
2,1,3,116,,,4,0,2,0,,,1,0,2,3
1,1,7,43,4880830,234769,1,6,1,4,1,63,1,0,0,7
1,1,6,350,4629990,530977,3,118,2,2,1,100,3,13,0,1
2,1,6,111,,,4,0,2,1,,,1,0,1,0
1,2,6,299,,,4,0,2,2,,,1,6,0,1
2,1,3,411,,,4,0,2,2,,,1,0,2,8
2,1,7,44,,,2,0,3,4,,,1,0,0,8
1,1,6,572,,,2,184,3,4,4,200,1,3,0,3
2,1,3,4,,,4,,1,3,2009,17,1,0,2,5
2,3,3,120,,,4,0,2,1,,,1,0,2,3
2,1,6,762,4885200,-88300,3,577,3,2,0,0,1,0,1,1
2,1,6,350,,,4,0,2,3,,,1,0,2,3
2,1,6,104,,,4,0,0,2,,,0,0,1,2
2,3,2,73,,,3,0,3,5,,,1,11,2,4
2,3,1,55,4330791,537639,4,0,2,2,,,1,0,2,3
1,1,3,122,4798100,-237700,3,766,2,2,5,318,1,0,2,3
1,1,1,125,4591420,133185,3,914,2,2,31,800,1,0,2,1
2,6,6,262,4317990,301883,4,,3,4,,,1,0,1,3
2,9,3,16,,,4,0,1,1,,,5,0,2,7
1,1,2,79,0,0,3,4085,0,2,0,0,1,0,2,5
1,1,6,178,4588300,137000,3,29,2,2,12,700,1,0,1,2
2,2,3,114,,,4,0,2,4,,,1,0,2,2
2,6,6,119,,,4,0,0,2,0,100,1,0,1,2
1,1,6,27,,,5,0,1,1,,,0,8,0,1
2,1,6,440,4899460,192236,4,0,0,1,0,0,1,6,0,0
1,1,7,83,4494300,10200,3,32,2,2,85,800,3,2,0,5
2,1,6,22,0,0,2,6,2,1,0,0,3,1,2,7
2,1,6,55,4331397,538459,4,0,1,1,,,1,0,1,1
2,2,3,287,4,-,3,46,2,2,4,220,1,0,2,2
2,3,3,33,,,2,0,2,2,,,1,0,2,3
2,2,3,76,,,3,0,3,3,1,0,1,0,2,8
2,1,6,482,,,4,0,3,2,,,1,0,1,1
2,1,3,4,,,3,0,2,2,,,1,0,2,8
2,1,6,309,0,0,4,0,0,1,,,1,0,1,3
1,1,2,55,,,1,7,3,3,278,0,1,0,2,6
1,1,6,215,,,3,0,2,2,,,5,0,1,1
1,1,6,609,0,0,3,67,2,2,5,700,3,13,0,7
2,3,6,388,,,4,0,2,3,,,1,0,1,1
2,2,3,238,,,4,0,2,2,,,1,0,2,7
2,1,3,213,4333940,-145323,3,918,2,0,23,127,1,0,2,2
2,1,2,63,,,3,0,3,4,,,1,0,2,6
2,2,3,194,,,4,0,2,2,,,1,0,2,7
2,1,6,218,4,0,4,0,1,1,0,1,1,1,0,1
2,5,1,109,,,4,,2,2,,,1,0,2,2
1,1,2,56,,,1,55,1,2,37,200,1,0,2,4
1,1,2,199,,,3,383,3,4,14,500,1,0,2,4
1,1,3,13,,,3,3,2,2,2,0,1,0,2,8
1,1,3,66,,,1,1,1,5,3,100,1,0,2,3
2,1,1,313,5058894,232695,3,341,2,2,47,0,1,0,2,3
2,1,2,55,,,4,0,1,2,,,1,0,2,4
2,1,6,209,,,4,0,2,2,,,1,0,1,1
2,1,6,232,4798731,-407431,3,0,3,4,,,1,3,0,1
2,1,3,23,,,4,0,2,2,,,1,0,2,3
1,9,6,136,4266984,288220,6,0,0,0,,,1,0,1,1
2,1,6,188,,,3,0,2,2,,,3,14,0,1
1,2,3,105,,,4,0,2,2,,,0,0,2,7
1,1,3,181,4390982,410829,3,6110,2,2,17,0,1,0,2,7
2,1,2,189,,,4,0,2,2,,,1,0,2,4
2,2,3,395,,,4,0,2,3,0,0,1,0,2,8
2,1,1,149,,,4,0,2,2,0,0,1,0,2,1
2,9,6,181,0,0,4,0,2,0,0,0,0,0,1,3
1,1,7,208,0,0,3,3,2,2,20,0,0,0,0,0
2,1,7,121,,,4,0,2,2,,,1,0,0,7
1,2,3,30,4548900,-20000,3,38,2,0,0,0,1,0,0,3
2,1,3,18,,,4,0,2,2,,,1,0,2,7
1,1,7,687,4930000,318900,2,2,3,4,13,600,1,0,0,8
1,1,4,297,,,1,7,3,3,16,825,1,4,2,9
2,2,5,114,,,4,0,1,4,,,1,0,0,3
2,1,1,85,,,4,0,2,2,,,1,0,2,7
2,1,6,112,4883570,240216,4,,0,2,,,4,0,1,1
2,1,6,4,,,4,,2,2,2009,0,1,0,2,6
2,3,3,46,,,4,0,1,0,,,1,0,2,8
1,1,4,137,,,1,59,3,3,0,1,1,0,2,4
2,1,1,55,4330039,551379,4,0,2,2,,,1,0,2,1
1,1,6,197,4846900,762900,3,207,2,0,12,80,3,2,0,1
2,1,2,4,,,4,0,1,2,,,1,0,2,4
2,1,6,523,,,4,0,2,2,,,1,14,0,9
2,3,3,19,,,4,0,2,2,,,1,0,2,1
2,1,6,55,4328012,542910,4,0,1,2,,,4,6,0,1
1,1,7,232,4802746,-407768,4,0,1,0,0,,0,12,0,1
2,1,6,187,0,0,3,217,0,0,0,0,1,0,1,8
1,1,3,118,0,0,3,404,2,3,13,351,1,0,2,8
2,3,2,65,,,3,0,2,3,41,0,1,0,2,4
2,3,6,113,,,4,0,2,2,,,1,0,2,3
1,1,7,27,4893450,239758,1,1,1,2,6,0,1,0,1,2
2,2,3,2,,,3,0,2,2,,,1,0,2,2
2,2,3,13,,,2,0,2,2,,,1,0,9,8
1,1,1,121,4774103,-335899,3,465,2,2,5,900,1,0,2,3
1,1,6,522,0,0,3,27,2,2,11,300,1,2,0,1
2,1,6,555,,,4,0,2,2,,,1,0,1,1
2,2,3,56,4723516,601879,4,,2,2,,,1,0,2,0
2,1,6,218,4543155,439559,4,0,1,1,,,1,0,1,0
2,3,3,63,,,4,0,2,2,,,1,0,2,1
2,1,6,166,4651192,-177426,4,0,2,2,,,1,0,1,1
1,2,3,127,4904470,207660,1,9015,1,1,2,50,1,0,2,8
2,2,6,63,4483450,-58857,4,,3,8,,,0,0,1,3
2,1,1,199,4820256,187679,3,927,2,2,7,250,1,0,0,3
2,1,1,555,,,4,0,1,3,,,1,0,2,1
2,1,5,20,,,4,0,0,0,,,1,1,2,9
1,1,3,295,0,0,3,979,2,2,0,0,1,0,2,3
2,2,6,33,4,0,4,0,2,2,1,0,0,0,1,3
2,1,6,137,,,4,0,2,2,,,1,8,0,8
1,1,6,34,4807457,-73062,2,162,3,4,39,0,1,3,0,8
2,1,6,58,4372889,678159,4,0,2,2,,,1,0,1,5
2,5,7,116,,,4,0,0,1,,,1,0,0,0
2,6,3,194,,,4,0,2,2,,,1,0,2,0
2,1,1,191,,,4,0,2,2,0,0,1,0,2,3
1,1,6,237,4711000,155500,3,15,2,2,15,794,1,0,2,7
2,2,3,667,,,4,0,2,2,,,1,6,2,3
2,2,3,194,,,3,0,2,8,,,1,0,2,2
1,1,3,14,0,0,1,20,3,2,147,840,1,3,2,6
2,1,3,73,,,3,0,2,2,,,5,0,2,3
2,1,2,300,,,4,0,2,0,,,1,0,2,4
2,2,2,55,,,4,,1,2,,,1,0,9,4
2,1,6,113,,,4,0,2,2,,,4,6,0,1
1,1,3,274,4414540,77306,3,813,2,2,2,110,1,0,2,6
1,1,6,132,0,0,3,441,2,2,3,400,3,2,0,3
1,1,2,259,5020100,287000,1,1,1,3,156,300,1,0,2,6
2,2,6,189,,,4,0,1,2,,,1,1,2,3
1,1,7,11,,,4,0,2,2,,,1,0,0,9
1,4,3,16,4538880,336318,3,16,2,2,4,630,1,0,2,3
1,1,7,165,4850800,712700,3,392,2,2,12,350,3,2,0,0
2,1,6,55,,,4,0,2,0,0,0,1,0,2,7
2,4,6,112,,,4,0,1,4,35,19,1,0,2,6
1,1,7,47,4,0,2,,2,2,1,384,3,3,0,0
2,1,3,69,,,3,0,1,1,,,1,0,2,8
2,2,3,512,,,4,0,2,2,1,0,1,1,2,7
2,1,6,12,,,3,101,2,2,,,1,0,2,3
2,1,7,302,,,4,0,1,1,,,0,0,1,0
2,1,4,172,4362383,382029,4,0,2,2,,,1,0,2,4
2,2,3,51,,,3,0,2,4,,,1,0,2,2
2,2,7,289,,,4,0,2,2,0,0,1,13,0,1
2,5,6,118,,,4,0,3,4,,,1,0,2,4
2,2,6,512,,,4,0,3,2,,,1,0,1,1
2,1,1,255,0,0,3,155,2,0,0,0,1,0,2,1
2,1,6,167,,,4,0,2,2,,,1,0,1,1
2,1,3,119,,,4,0,1,4,24,900,1,0,2,3
1,3,7,267,4748661,-48320,3,116,2,2,1,820,1,0,0,0
2,4,2,120,4886760,241394,4,,1,1,,,1,0,2,4
2,1,6,83,,,3,0,2,2,,,1,0,1,1
2,1,2,114,,,4,0,2,2,,,1,0,2,5
1,1,5,64,,,1,13,1,3,4,220,1,0,2,6
1,1,3,73,,,1,12,1,4,5,800,1,0,2,8
1,1,6,540,4944889,106166,2,1338,3,3,9,1000,1,3,9,8
2,1,2,55,,,4,1,3,4,,,1,0,0,4
2,1,6,367,,,6,0,2,0,,,1,0,1,2
2,3,6,73,,,3,0,2,2,,,1,0,2,8
2,2,3,153,,,3,0,3,2,,,1,0,2,3
2,3,3,75,,,3,0,2,2,8,605,1,0,2,3
2,1,6,544,4552836,487360,2,7,0,2,5,730,0,0,1,3
2,1,3,66,,,2,0,3,4,0,1,1,0,2,8
1,4,3,66,,,3,0,2,2,7,780,1,0,2,3
2,2,6,28,,,4,0,0,2,,,1,10,0,1
2,1,6,33,,,4,0,2,2,,,1,0,1,1
2,1,3,63,,,4,0,2,2,,,1,0,2,2
1,1,1,185,4486424,-25405,3,121,2,0,40,238,1,0,2,2
1,1,2,91,,,1,47,2,3,2,0,1,0,2,4
1,1,7,756,5,0,5,,2,0,0,0,3,13,0,1
1,1,3,41,0,0,3,906,2,2,0,250,1,0,2,3
2,1,6,246,4,0,4,0,2,0,0,0,1,6,0,1
2,3,2,375,,,4,0,2,2,,,1,0,2,4
1,1,3,543,4920100,-46200,2,13,3,2,73,0,1,4,2,3
2,1,2,281,,,4,0,2,2,,,1,0,2,4
2,3,3,17,,,4,,2,4,1009,0,1,0,2,8
2,2,3,168,,,2,0,3,0,22,250,1,0,2,8
2,3,1,29,0,0,3,2,2,2,71,900,1,2,2,1
2,1,6,498,,,4,0,1,1,,,1,0,1,1
1,1,4,88,,,3,0,2,4,,,1,0,2,4
1,1,1,36,0,0,3,612,2,3,20,400,1,0,2,2
2,6,6,445,4331181,-36293,4,0,1,2,,,1,0,1,1
1,1,7,64,,,1,86,3,4,15,0,1,4,0,3
2,1,1,298,4538600,479900,2,7,2,2,0,0,1,0,2,2
2,2,3,306,,,4,0,0,2,,,1,0,2,0
1,1,3,188,0,0,3,321,2,2,4,300,1,0,2,6
1,1,7,169,4,0,1,10,3,3,38,0,3,13,0,9
2,1,6,55,4329859,538386,4,,1,2,,,1,0,1,1
2,1,2,5,,,3,0,1,1,,,1,0,0,4
2,1,3,101,,,3,0,2,2,,,1,0,2,7
2,3,1,125,4396000,123100,3,928,2,0,10,500,1,0,9,1
2,1,6,4,,,2,0,2,2,6,87,1,2,0,2
2,2,6,386,,,4,0,1,1,,,1,0,1,1
2,1,3,116,,,4,0,1,4,12,700,1,0,2,8
2,1,3,172,4358010,387991,4,,2,2,,,1,0,2,2
2,1,1,13,,,3,0,2,0,,,1,0,2,1
2,1,1,177,4614702,410847,3,482,2,2,5,480,1,0,2,3
1,1,2,71,,,4,0,1,1,,,1,0,0,4
2,1,3,106,4885280,233869,4,,2,2,,,1,0,2,8
2,4,3,107,,,4,0,1,3,,,1,0,2,3
2,1,2,18,4758190,130052,3,766,2,2,2,500,1,0,2,8
2,3,3,104,,,4,0,4,3,,,1,0,2,3
2,1,3,50,,,4,0,2,1,,,1,0,2,8
1,1,1,122,0,0,3,2,2,0,0,0,1,0,2,2
2,1,3,540,,,4,0,1,3,,,1,8,2,3
1,1,6,687,,,3,0,0,2,,,1,0,1,6
2,1,6,680,4899920,239240,4,,2,2,,,1,0,1,1
2,1,6,88,,,4,0,2,2,,,1,1,2,4
2,2,5,261,,,4,0,2,3,,,1,0,2,7
2,3,3,301,4341550,370353,3,2,3,4,41,70,1,0,2,5
2,3,3,31,4516247,152498,4,0,2,2,,,1,0,2,8
2,1,6,114,,,4,,2,1,,,1,0,9,1
1,1,6,238,0,0,3,34,0,1,26,680,3,13,0,1
1,1,7,297,,,2,12,1,2,26,0,0,0,0,0
1,1,6,37,4260002,943850,2,193,1,2,141,378,3,2,0,3
2,1,6,479,,,3,0,2,2,4,900,1,2,0,1
2,1,3,552,,,4,0,2,2,,,1,0,2,0
2,1,6,691,,,4,0,2,2,0,0,1,0,1,1
1,1,5,196,0,0,3,139,2,2,6,900,1,0,2,3
1,1,1,203,,,1,7,1,2,281,0,1,0,2,1
2,1,2,2,4334180,547119,3,44,2,0,0,491,1,0,0,4
1,2,3,33,4518223,540717,4,,2,0,,,1,0,2,7
1,1,6,218,4539475,445598,3,8,2,2,126,0,1,13,0,0
2,3,1,21,,,4,0,2,2,,,1,0,2,1
2,3,6,229,4900710,115788,4,,2,1,,,1,0,1,0
2,2,3,8,,,4,,1,1,1009,0,1,0,2,3
2,3,3,7,4746793,-59014,4,0,0,1,,,1,0,2,3
1,1,3,56,,,4,0,2,2,,,1,0,2,7
2,3,5,266,,,4,0,2,2,,,1,0,2,6
2,2,3,333,,,4,0,0,2,,,1,0,2,7
2,1,6,368,,,4,0,3,4,,,1,0,2,8
2,2,3,388,,,4,0,3,2,,,1,0,2,2
1,9,2,235,,,2,104,3,4,44,300,1,0,2,4
2,1,6,3,4737200,502600,3,107,2,2,4,530,1,0,1,2
1,1,1,191,0,0,3,1083,2,2,55,80,1,0,2,1
1,1,3,4,,,3,60,1,1,,,1,0,2,8
2,3,3,172,4360844,387374,4,0,2,0,,,1,0,2,3
2,1,2,549,,,3,0,2,2,,,0,0,2,5
2,1,6,62,,,4,0,2,1,,,1,0,1,7
2,1,6,49,,,3,0,3,2,,,1,0,1,5
1,1,5,222,4562600,430800,3,10,2,2,0,0,1,0,9,5
2,1,1,67,0,0,3,263,2,2,0,0,3,9,2,1
2,3,6,118,,,4,0,1,1,,,0,0,1,7
2,1,7,555,,,4,0,1,3,,,1,0,2,1
